@relation augmented_train_data_format_weka

@attribute vehicle1.identifier numeric
@attribute vehicle1.trajectory numeric
@attribute vehicle2.identifier numeric
@attribute vehicle2.trajectory numeric
@attribute vehicle3.identifier numeric
@attribute vehicle3.trajectory numeric
@attribute vehicle4.identifier numeric
@attribute vehicle4.trajectory numeric
@attribute vehicle5.identifier numeric
@attribute vehicle5.trajectory numeric
@attribute distractors.butterfly_level numeric
@attribute distractors.bird_level numeric
@attribute distractors.far_moving_vegetation numeric
@attribute distractors.close_moving_vegetation numeric
@attribute occultants.solid_level numeric
@attribute occultants.semi_transparent_level numeric
@attribute capture.illumination_level numeric
@attribute capture.global_light_change_level numeric
@attribute capture.local_light_change_level numeric
@attribute capture.heat_haze_level numeric
@attribute capture.humidity_level numeric
@attribute capture.fog_level numeric
@attribute signal_quality.force_balance numeric
@attribute signal_quality.luminance_mean numeric
@attribute signal_quality.luminance_dev numeric
@attribute signal_quality.chrominance_U_mean numeric
@attribute signal_quality.chrominance_U_dev numeric
@attribute signal_quality.chrominance_V_mean numeric
@attribute signal_quality.chrominance_V_dev numeric
@attribute signal_quality.blur_level numeric
@attribute signal_quality.static_noise_level numeric
@attribute signal_quality.dynamic_noise_level numeric
@attribute signal_quality.frame_instability numeric
@attribute signal_quality.line_instability numeric
@attribute signal_quality.compression_artefact_level numeric
@attribute class {0,1}

@data
4,3,3,1,4,3,11,5,15,1,0.230098,0.047994,0.807006,0.635007,0.399631,0.373083,0.503072,0.170467,0.364711,0,0,0,0,132.475,40.59298,132.048,20.02095,124.6375,19.61979,0,0,0,0,0,0.891701,1
7,4,9,4,8,4,10,3,7,3,0.481928,0.036854,0.544812,0.244672,0.57641,0.409841,0.703418,0.164681,0.338918,0.012334,0,0,0,109.22245,49.329044,126.26562,8.551413,123.59825,23.76955,0.146818,0.126659,0.456905,0.093298,0.081713,0,1
3,6,9,5,5,1,10,6,10,4,0.240018,0.013126,0.927042,0.249086,0.46586,0.467956,0.610381,0.088323,0.389402,0,0,0,0.5,118.104,13.22428,120.02,10.753275,120.85,22.65965,0,0,0.313704,0,0,0,1
8,7,3,3,9,5,7,2,8,3,0.135998,0.108131,0.648876,0.642786,0.348515,0.66627,0.678664,0.102967,0.22471,0.059404,0,0,0,126.72005,57.3153,123.20025,11.98146,135.34875,7.458058,0.069554,0,0.165035,0,0,0.323145,1
8,3,10,3,12,6,8,6,5,6,0.103977,0.101901,0.736586,0.265801,0.851613,0.190057,0.749952,0.020443,0.012529,0,0,0,0,87.200075,60.13538,127.862,16.290475,134.0135,8.86067,0.389937,0,0,0,0,0,1
10,4,10,3,9,4,9,5,5,4,0.160117,0.08152,0.576409,0.254818,0.752751,0.388494,0.686477,0.142724,0.179409,0,0,0,0,100.5808,45.701694,128.17625,9.545434,128.45513,9.029583,0.101845,0,0.165208,0.324771,0,0.213098,1
8,4,10,3,9,3,10,5,4,4,0.081108,0.121771,0.756712,0.240067,0.605643,0.419206,0.573993,0.29742,0.292915,0,0,0,0.3125,100.17578,54.247007,125.09156,15.823966,126.60262,13.14442,0.086934,0,0,0,0,0.288545,1
5,2,11,4,10,4,4,3,4,3,0.175791,0.551915,0.563954,0.318562,0.41726,0.318493,0.73295,0.087738,0.125839,0,0,0,0,112.4925,29.5307,130.913,27.70555,136.9105,23.1254,0.498165,0,0,0,0,0.484926,1
7,3,9,2,6,2,14,4,5,2,0.157393,0.105723,0.748985,0.267793,0.447896,0.547782,0.38572,0.509129,0.393705,0,0,0,0.25,105.536,46.344715,127.51325,22.251275,118.072,21.241675,0,0,0,0,0,0.645091,1
4,5,7,4,8,2,5,5,11,4,0.17136,0.107714,0.629071,0.222789,0.609081,0.510055,0.416125,0.233544,0.202657,0,0,0,0.25,119.35213,47.36624,126.691,18.736588,121.0565,19.704363,0,0,0.156852,0,0,0.213642,1
5,3,8,1,13,4,8,4,7,7,0.142041,0.222796,0.593921,0.815851,0.456265,0.366533,0.397223,0.348206,0.239972,0,0,0,0,117.57022,36.011553,132.71475,17.67398,123.5735,27.32185,0.076839,0,0.384122,0.046649,0.264096,0.169259,1
7,3,10,5,6,4,9,4,5,5,0.125572,0.180716,0.687317,0.500547,0.489935,0.640922,0.540198,0.148106,0.180692,0,0,0,0,117.53125,55.462022,127.69937,15.579917,128.61406,13.485666,0.326051,0,0.082604,0.162386,0.069171,0.106549,1
7,6,8,4,6,3,7,5,9,5,0.350488,0.233926,0.589581,0.454591,0.521086,0.379391,0.62576,0.257094,0.218285,0,0,0,0,143.4639,35.342185,130.83156,25.18138,126.15844,13.149349,0.101187,0,0.104132,0.057868,0,0.636125,1
5,6,14,7,5,1,2,4,2,4,0.182952,0.324064,0.644625,0.420399,0.897318,0.361738,0.774662,0.467795,0.358399,0,0,0,0,122.358,44.71915,126.803,17.25138,126.391,11.95229,0,0,0.391768,0,0,0.484926,1
6,3,8,3,10,6,10,4,4,4,0.189282,0.100951,0.73017,0.451538,0.384344,0.276749,0.714601,0.085554,0.266987,0.017941,0,0,0,106.02976,68.555975,121.49775,15.475292,129.7195,12.575733,0.189265,0,0.347926,0,0,0,1
5,3,7,4,6,5,11,2,5,2,0.244243,0.076222,0.444117,0.435297,0.475584,0.767218,0.570308,0.20323,0.683728,0,0,0,0.125,147.533,29.633495,131.07887,25.486525,117.47312,8.230834,0.017083,0,0.458633,0,0,0.232432,1
12,6,8,3,5,4,6,2,9,4,0.466178,0.050064,0.790079,0.233265,0.344887,0.484078,0.816745,0.150148,0.188084,0.012334,0,0,0,101.2133,30.354165,132.43963,22.327101,124.90238,15.22852,0.347687,0,0.078426,0,0.081713,0,1
7,4,7,6,5,4,4,5,9,4,0.16576,0.192589,0.526638,0.634899,0.553409,0.706571,0.381334,0.267985,0.116281,0,0,0,0,99.102375,51.80655,122.73875,13.455505,134.3985,20.291975,0,0,0.294922,0,0,0.181394,1
10,3,8,4,9,5,8,5,7,5,0.132314,0.077053,0.424516,0.393015,0.550206,0.468495,0.577397,0.079621,0.152484,0,0,0,0,94.459137,47.16794,130.70225,11.990958,130.695,10.428387,0.194968,0,0,0.231473,0,0.420411,1
6,4,6,3,10,4,10,1,4,3,0.107334,0.138137,0.740564,0.64292,0.263137,0.567415,0.612854,0.196678,0.551007,0,0,0,0.25,128.5663,27.532875,130.68925,15.766122,126.62375,12.441092,0.069554,0,0.360363,0,0,0,1
8,4,4,1,11,4,5,1,5,2,0.262873,0.197612,0.68929,0.70931,0.222156,0.689565,0.609277,0.208054,0.325023,0,0,0.190746,0,112.8516,56.0545,127.916,11.835795,133.94475,13.263417,0.388191,0,0,0,0,0,1
12,4,5,3,6,4,6,6,7,5,0.277315,0.125032,0.445333,0.609797,0.457639,0.594986,0.521435,0.078798,0.314992,0,0,0,0,116.44925,33.89119,139.21775,21.218212,122.091,8.931692,0.185069,0,0,0,0,0.680332,1
10,5,4,5,7,4,8,4,8,4,0.222953,0.150124,0.518645,0.586877,0.302638,0.664318,0.591935,0.142561,0.226015,0,0,0,0,132.9988,33.293588,130.59353,20.46725,126.40847,13.64136,0.252968,0,0.052066,0.028934,0,0.525376,1
9,4,6,4,10,6,7,4,11,3,0.239511,0.086972,0.558054,0.396182,0.49836,0.5594,0.602778,0.055758,0.110375,0,0,0,0,119.56557,46.99482,131.14187,14.780879,133.18975,9.443524,0.097484,0,0.208264,0.115737,0,0.371778,1
9,2,8,2,9,5,12,4,2,5,0.500196,0.062289,0.84248,0.203355,0.43866,0.35997,0.78403,0.28559,0.222305,0.044079,0,0,0,98.868275,81.18975,120.843,20.007075,130.061,15.297515,0.053772,0,0.158137,0,0,0,1
5,5,7,3,9,3,9,5,8,5,0.224327,0.140953,0.658737,0.680463,0.493492,0.497063,0.547275,0.266756,0.22816,0.001314,0,0.085579,0.25,122.12591,33.921217,126.04737,15.900285,127.33463,21.918511,0.167405,0,0.192061,0.023325,0.132048,0.08463,1
7,4,9,3,11,5,2,6,12,6,0.116671,0.296238,0.120686,0.641703,0.801106,0.569883,0.332806,0.548711,0.231385,0,0,0,0,88.987925,79.3314,123.77375,22.170825,119.12,26.874825,0.122943,0,0,0,0.422554,0.452209,1
12,4,9,3,7,5,5,3,10,5,0.22758,0.0742,0.766603,0.206981,0.492484,0.364989,0.782984,0.07771,0.012397,0,0,0,0,89.550287,31.51723,131.789,23.946088,128.05275,7.29893,0.395837,0,0,0,0,0,1
11,5,9,5,7,4,6,4,8,5,0.195382,0.211763,0.670686,0.346963,0.490677,0.424116,0.715682,0.099847,0.135602,0,0,0,0,107.96567,26.536388,130.79994,23.700511,126.97694,11.270446,0.299106,0,0,0.057868,0,0.347566,1
8,3,10,2,5,2,13,6,5,3,0.128195,0.034061,0.619241,0.255173,0.51486,0.610301,0.30103,0.454297,0.182072,0,0,0,0,103.2335,45.80309,127.30975,18.529962,120.6415,18.787947,0.185069,0,0,0,0,0.645091,1
5,5,5,4,9,5,12,3,9,2,0.146838,0.121053,0.599739,0.454104,0.366327,0.712116,0.449695,0.257541,0.2002,0,0,0,0.125,119.1535,45.823107,124.40013,21.255437,129.705,13.568948,0,0,0,0,0,0.64569,1
2,2,8,4,5,6,14,3,8,1,0.256411,0.038095,0.433287,0.370455,0.477385,0.760953,0.561906,0.209618,0.640656,0,0,0,0,139.1175,15.55718,130.5525,28.7453,112.7095,16.417635,0,0,0.458633,0,0,0.498792,1
9,5,8,5,7,3,8,5,10,4,0.264038,0.051311,0.743501,0.338516,0.386844,0.430054,0.763073,0.105968,0.136748,0.006167,0,0,0.25,109.03866,26.452512,126.75006,19.359913,126.39369,14.93548,0.317889,0,0.039213,0,0.040856,0,1
6,4,7,6,8,4,8,6,9,5,0.13259,0.058361,0.528032,0.420346,0.56048,0.478705,0.607265,0.111117,0.266773,0,0,0,0.25,110.85338,38.815195,121.71587,16.213309,123.75344,14.524914,0.116576,0,0,0,0,0.388307,1
9,6,3,5,9,5,13,3,7,3,0.126551,0.110139,0.676001,0.704101,0.209574,0.831402,0.656358,0.145026,0.284075,0,0,0,0.0625,137.86175,26.877094,124.15256,23.343769,121.3325,10.514444,0.404749,0,0,0,0,0.322845,1
6,6,8,6,9,3,11,5,11,5,0.130766,0.05562,0.098619,0.454018,0.193301,0.448048,0.452181,0.129308,0.254674,0,0,0,0,145.1395,20.7981,136.1745,5.26149,123.058,8.869755,0,0,0,0.462947,0,0.766561,1
6,5,8,2,9,4,4,6,13,5,0.32916,0.253161,0.357409,0.53848,0.640519,0.446131,0.397046,0.537504,0.180788,0,0,0,0,123.98578,67.710562,129.11738,25.860563,123.86263,21.039344,0.061471,0,0.104132,0,0.211277,0.423967,1
10,5,11,3,8,4,11,5,4,6,0.183265,0.097683,0.509089,0.335631,0.672066,0.393428,0.666938,0.127781,0.249674,0,0,0,0,98.43705,46.2244,127.9795,10.56147,126.154,4.386735,0.101845,0,0,0.462947,0,0.426196,1
13,5,9,3,4,3,15,3,3,5,0.118355,0.175296,0.503477,0.42539,0.359142,0.268718,0.62207,0.272788,0.342057,0,0,0,0,141.34756,17.768617,123.44175,8.973615,132.01387,12.178284,0.048456,0,0.196707,0.115737,0,0.205473,1
11,5,8,3,7,4,9,6,6,6,0.23029,0.111358,0.477211,0.472714,0.564853,0.494207,0.594187,0.10329,0.282333,0,0,0,0,107.44315,40.057795,133.59862,15.889841,124.1225,6.659213,0.143457,0,0,0.231473,0,0.553264,1
6,4,9,6,7,3,9,6,8,5,0.093734,0.116637,0.69212,0.472157,0.459368,0.508476,0.6248,0.104947,0.133052,0,0,0,0.25,117.19764,39.006441,124.37994,15.986321,128.24953,14.064053,0.307071,0,0.041302,0.081193,0.034586,0.053275,1
8,5,3,3,7,5,9,2,7,4,0.357459,0.095909,0.769229,0.855692,0.623407,0.554467,0.388439,0.348419,0.217152,0,0,0.342314,0,146.76125,59.94455,122.964,22.9572,132.97625,8.73804,0.234921,0,0,0,0,0.196455,1
7,6,12,2,10,4,8,5,10,6,0.359269,0.161793,0.444497,0.4992,0.692925,0.504187,0.536569,0.323513,0.498329,0.001314,0,0,0.0625,99.645331,44.382007,130.70119,15.251417,119.17675,24.263733,0.155635,0,0.200455,0.162386,0.264096,0.338157,1
6,6,11,4,8,2,8,5,5,5,0.298792,0.174942,0.785869,0.257076,0.652062,0.403209,0.586425,0.107215,0.438916,0,0,0,0,110.66302,22.283223,128.88694,16.471393,120.97306,21.704831,0.101187,0,0.313704,0.057868,0,0.347566,1
5,4,4,4,8,2,10,4,7,4,0.16633,0.066756,0.815662,0.645156,0.181906,0.479744,0.592577,0.10162,0.271222,0,0,0,0.25,121.3194,32.175007,121.75125,12.0553,127.31497,17.724081,0.069554,0.031665,0.304735,0.023325,0,0,1
7,5,10,2,12,4,5,6,12,6,0.239898,0.274794,0.277462,0.576962,0.710331,0.560454,0.36376,0.503159,0.341071,0.000657,0,0,0.03125,93.535066,65.337153,128.54184,20.032359,120.24312,27.642841,0.139289,0,0.100228,0.081193,0.343325,0.304486,1
2,3,8,5,6,4,9,3,7,3,0.121644,0.055393,0.408244,0.243732,0.664014,0.722997,0.54071,0.244953,0.477634,0,0,0,0.125,143.31506,36.17032,126.8065,23.450794,116.89425,10.912666,0,0,0.537059,0,0,0.106821,1
8,5,12,2,11,6,7,5,9,7,0.19746,0.251777,0.263516,0.659893,0.755009,0.468999,0.511585,0.411278,0.29575,0,0,0,0,92.993075,66.4354,128.47575,18.990385,119.6835,17.655967,0.173865,0,0,0.231473,0.422554,0.483913,1
5,4,12,4,9,2,8,5,9,4,0.443287,0.010068,0.613455,0.138636,0.715664,0.383351,0.538836,0.131444,0.475223,0,0,0,0,106.6734,29.285612,125.5055,6.180208,118.4575,25.613725,0,0.126659,0.701388,0.186596,0,0,1
9,7,11,3,5,2,7,6,4,4,0.41152,0.020742,0.469556,0.313837,0.61328,0.658093,0.636262,0.050689,0.331004,0.005255,0,0,0,97.2492,40.59585,136.699,0.906454,139.5375,13.131094,0.685322,0,0,0,0,0,1
4,4,4,4,8,2,10,5,5,5,0.370897,0.11837,0.695602,0.32302,0.265294,0.355839,0.556399,0.144906,0.393545,0,0,0,0,130.73195,54.230243,121.90878,27.12224,122.04222,11.820575,0.050594,0,0.36834,0.028934,0,0.318063,1
10,5,5,6,7,5,11,3,5,4,0.115918,0.139971,0.71979,0.727323,0.271378,0.795805,0.70161,0.090309,0.274321,0,0,0,0,137.05062,31.696551,125.80219,20.506008,120.78703,10.472803,0.567774,0,0.041302,0.081193,0.034586,0.053275,1
8,4,6,5,8,5,10,4,7,4,0.237728,0.112501,0.545613,0.526201,0.29778,0.489365,0.629764,0.134374,0.283991,0.00897,0,0,0,122.76224,46.205048,125.75664,17.000787,125.76045,15.262445,0.195655,0.031665,0.294616,0.037792,0,0.262688,1
7,2,5,5,7,3,9,4,6,2,0.116202,0.04802,0.544467,0.278503,0.558245,0.470403,0.635123,0.212567,0.276047,0,0,0,0.125,109.52313,29.81798,128.96425,13.005833,122.03419,17.869654,0.044553,0,0.312007,0,0,0.206913,1
10,3,7,5,8,5,8,4,7,4,0.198457,0.23296,0.660323,0.481753,0.432417,0.386702,0.701993,0.057427,0.233105,0,0,0,0,101.67881,35.520894,132.53047,20.479491,133.68647,18.164973,0.426237,0,0,0.028934,0,0.173783,1
8,5,7,2,11,5,8,3,6,6,0.156902,0.18336,0.594677,0.812058,0.454556,0.470592,0.539747,0.261614,0.26881,0,0,0,0,104.26034,50.2874,128.42562,14.40664,126.06675,18.100284,0.156487,0,0.131046,0.115737,0.211277,0.241956,1
9,4,5,3,9,5,4,5,9,5,0.333491,0.199315,0.36058,0.713072,0.567468,0.639608,0.364519,0.307122,0.356443,0,0,0,0,115.55971,68.203725,128.80588,22.748638,121.38675,17.460985,0.095637,0,0,0,0.211277,0.441573,1
8,2,9,2,6,3,14,5,1,4,0.266089,0.038691,0.769646,0.155774,0.601921,0.483937,0.50053,0.534592,0.130763,0.022039,0,0,0,98.247888,81.185025,119.618,21.109988,122.715,18.573307,0.026886,0,0.079069,0,0,0.395695,1
2,5,4,5,11,4,9,6,10,4,0.197848,0.079311,0.40555,0.337413,0.134928,0.352936,0.452138,0.074735,0.208779,0,0,0,0,153.03598,40.992171,131.98939,14.16824,126.88111,13.187337,0.025297,0,0.18417,0.014467,0,0.499396,1
10,5,6,2,10,2,9,1,5,3,0.132076,0.218716,0.798034,0.44413,0.077916,0.476341,0.722091,0.180917,0.804728,0,0,0,0.5,106.75755,25.285,133.93825,15.295822,131.863,13.178775,0.244547,0,0,0,0.118576,0,1
7,6,11,6,5,3,5,5,5,4,0.218515,0.038251,0.657783,0.471294,0.677274,0.517927,0.824785,0.441623,0.333062,0.003083,0,0,0.125,115.06833,46.922756,124.72903,11.757287,123.77084,9.04208,0.158945,0,0.411374,0,0.020428,0,1
10,2,9,2,10,5,8,4,8,5,0.430184,0.224389,0.463177,0.454097,0.55963,0.52506,0.563398,0.618435,0.168507,0.044079,0,0,0,92.5969,86.40465,124.36775,22.1944,126.75625,26.788525,0.06432,0,0,0,0.211277,0.135407,1
10,3,9,3,11,2,3,7,14,3,0.306142,0.129247,0.278067,0.464817,0.692323,0.538308,0.479681,0.432062,0.21002,0,0,0,0,134.23289,34.442406,129.77169,14.374821,125.11781,21.638572,0.030736,0,0.400891,0.373193,0.105638,0.211983,1
4,3,7,6,13,2,9,6,13,6,0.112182,0.056891,0.271287,0.527761,0.32755,0.195393,0.559886,0.075987,0.108429,0,0,0,0,128.01549,22.856796,133.1987,21.94377,124.59955,15.932919,0.486986,0,0.092085,0.007234,0,0.249698,1
8,4,11,2,9,4,9,6,7,5,0.271182,0.146583,0.527471,0.413283,0.711235,0.491949,0.462291,0.516382,0.264534,0.01102,0,0,0,97.381162,70.619266,124.25975,20.490074,119.1405,23.861604,0.090282,0,0.161563,0.046649,0.264096,0.367107,1
9,4,8,3,11,7,7,5,6,4,0.184655,0.105675,0.747247,0.255606,0.730226,0.400096,0.690085,0.028634,0.062194,0,0,0,0,100.75033,62.80076,128.41094,13.297539,135.55088,7.515792,0.150587,0,0.104132,0.057868,0,0.185889,1
7,3,8,5,6,5,8,3,8,4,0.165269,0.183442,0.67814,0.571229,0.36274,0.726375,0.498349,0.104623,0.146175,0,0,0,0,127.02363,56.108585,129.18219,18.197639,130.98138,13.692637,0.32387,0,0.104132,0.057868,0.069171,0.185889,1
10,5,7,2,7,5,4,3,11,4,0.416373,0.048103,0.743035,0.173126,0.546281,0.451938,0.698551,0.111208,0.128008,0.006167,0,0,0,128.2249,46.532107,137.42156,22.692176,123.23894,10.964398,0.173843,0,0.247477,0,0.040856,0.213642,1
10,3,9,5,9,5,9,3,8,2,0.494881,0.061141,0.515534,0.361698,0.427317,0.400015,0.722711,0.223865,0.239642,0.022039,0,0,0,124.04665,53.216712,124.9145,11.755707,124.153,22.827075,0.136043,0.126659,0.387684,0.186596,0.163425,0,1
9,4,6,4,10,6,7,4,11,3,0.239511,0.086972,0.558054,0.396182,0.49836,0.5594,0.602778,0.055758,0.110375,0,0,0,0,119.56557,46.99482,131.14187,14.780879,133.18975,9.443524,0.097484,0,0.208264,0.115737,0,0.371778,1
9,7,6,5,9,5,7,3,4,3,0.317064,0.159685,0.786096,0.475135,0.368829,0.341408,0.717513,0.053863,0.290722,0,0,0,0,136.13851,38.756211,130.04797,19.086796,121.82103,22.169265,0.319831,0,0.156852,0.028934,0.326851,0.173783,1
8,5,8,5,6,2,9,5,9,4,0.200335,0.032665,0.519744,0.384658,0.35733,0.607444,0.507612,0.113561,0.34092,0,0,0,0.25,109.9111,23.71239,126.78125,9.222358,124.11325,17.327877,0,0,0.156852,0.231473,0,0.420411,1
7,2,8,5,13,3,8,5,13,5,0.133013,0.060722,0.347538,0.557145,0.509265,0.298625,0.635206,0.066499,0.059227,0,0,0,0,111.28028,25.85812,132.77494,22.250089,127.75387,14.061012,0.52308,0,0.104132,0.057868,0,0.185889,1
7,4,10,3,7,2,11,4,6,3,0.253098,0.120189,0.566949,0.362311,0.476307,0.64015,0.531935,0.337569,0.451686,0,0,0,0.125,114.91938,46.398962,128.733,16.741872,121.74762,9.493421,0.142925,0,0.114658,0.231473,0.005341,0.410946,1
14,6,4,5,5,5,8,1,9,3,0.228724,0.072863,0.774442,0.551131,0.093088,0.745305,0.839519,0.083745,0.190108,0,0,0,0,124.23525,5.41508,129.8105,28.5169,117.526,6.598565,0.605618,0,0,0,0,0,1
10,4,6,2,8,5,4,5,10,4,0.321942,0.085587,0.570662,0.361392,0.602657,0.507391,0.550896,0.075533,0.191461,0,0,0,0,135.84287,48.30062,140.81063,22.137731,121.83325,7.815983,0.092534,0,0.208264,0,0,0.553808,1
8,4,9,5,9,5,8,6,7,5,0.139195,0.111156,0.719684,0.363882,0.594797,0.454286,0.657443,0.06679,0.097623,0,0,0,0.125,108.97399,50.9036,126.39544,14.64193,131.9002,10.789922,0.228829,0,0.072717,0.069531,0.017293,0.119582,1
8,5,9,6,7,4,8,5,6,4,0.228121,0.075376,0.601698,0.498747,0.487527,0.503646,0.727275,0.287998,0.308526,0.006027,0,0,0.0625,118.91529,46.563902,125.24284,14.379037,124.76565,12.152262,0.1773,0.015832,0.352995,0.018896,0.010214,0.131344,1
11,5,10,4,6,3,15,3,6,5,0.189062,0.154483,0.472463,0.458601,0.307733,0.39279,0.588758,0.258572,0.479409,0,0,0,0.125,127.76966,15.222116,128.449,12.386405,124.79969,12.044057,0.024228,0,0.098353,0.289342,0,0.440532,1
2,4,10,4,5,4,11,3,4,3,0.348343,0.003811,0.476683,0.21404,0.796614,0.717953,0.70401,0.154855,0.666278,0.002628,0,0,0,129.31935,34.8599,129.23375,16.815577,120.36075,14.483135,0.157592,0,0.615485,0,0,0,1
7,5,7,4,9,4,7,4,12,4,0.248667,0.050881,0.397305,0.283503,0.470488,0.433922,0.516269,0.100788,0.161302,0,0,0,0,150.188,41.754075,139.289,14.15937,122.31675,7.785015,0,0,0.208264,0.231473,0,0.596922,1
6,5,9,4,7,4,10,4,5,4,0.271517,0.125582,0.614993,0.346187,0.563823,0.585213,0.578367,0.155222,0.561322,0,0,0,0.0625,129.09801,25.958359,129.98291,20.978959,119.22309,14.967832,0.059135,0,0.386168,0.028934,0,0.289999,1
4,5,4,4,11,7,10,3,9,3,0.162783,0.118667,0.590332,0.545976,0.334551,0.5766,0.614136,0.045753,0.136841,0.00897,0,0,0,119.40038,56.928737,121.39238,17.867446,135.52875,9.235976,0.094632,0,0.173963,0,0,0.323145,1
9,5,9,3,9,6,10,4,8,4,0.207813,0.107641,0.57527,0.455112,0.518384,0.42603,0.689756,0.110363,0.202545,0.00897,0,0,0,113.40952,50.129987,127.80075,12.301419,129.87813,8.585916,0.120094,0,0.199027,0.231473,0,0.293884,1
6,3,9,5,13,3,9,6,11,6,0.095169,0.068158,0.404009,0.472165,0.534341,0.167357,0.641199,0.057681,0.059738,0,0,0,0,110.24027,32.260428,131.62135,21.35526,127.35728,14.033099,0.531585,0,0.046043,0.003617,0,0.124849,1
9,6,4,5,8,6,9,2,9,3,0.195753,0.095765,0.682387,0.548553,0.21382,0.660952,0.726827,0.064749,0.163474,0.004485,0,0,0,121.81782,31.171909,125.60144,23.192173,126.52738,7.917271,0.350125,0,0.086982,0,0,0.161573,1
10,5,8,4,10,5,8,5,9,5,0.204866,0.165095,0.358826,0.703978,0.485679,0.674385,0.528992,0.291914,0.364249,0,0,0,0,112.82927,40.559648,128.81262,18.215965,117.86713,19.438961,0.279214,0,0.122029,0.162386,0.264096,0.379465,1
8,4,8,4,10,5,7,2,3,5,0.247928,0.364213,0.604503,0.628667,0.686947,0.463315,0.584351,0.323156,0.065406,0,0,0.342314,0,124.45825,41.7495,124.5755,29.365025,135.02475,14.679995,0.449838,0,0,0,0,0.242463,1
9,4,6,4,10,5,10,1,4,3,0.322461,0.120421,0.770845,0.558126,0.250848,0.461959,0.752538,0.236983,0.349435,0.022039,0,0,0.125,129.1289,49.202987,128.73512,18.202486,127.02988,17.517746,0.17082,0,0.180181,0,0.163425,0,1
9,4,9,4,11,4,5,6,12,4,0.237318,0.14715,0.34698,0.584929,0.62105,0.553082,0.511279,0.317404,0.336668,0,0,0,0.125,116.2564,40.608992,127.96075,16.782873,121.51669,20.522504,0.106024,0,0.174413,0.186596,0.211277,0.34232,1
4,4,7,6,4,4,11,4,7,6,0.091196,0.304344,0.762764,0.484701,0.29076,0.726009,0.56884,0.123471,0.222905,0,0,0,0.125,144.17632,54.80172,119.87297,23.90481,126.40177,17.257777,0.332639,0,0.020651,0.040596,0.155635,0.026637,1
5,3,6,4,9,3,2,6,9,6,0.058337,0.102896,0.287526,0.234851,0.831651,0.526837,0.407479,0.256613,0.115999,0,0,0,0,107.07663,69.8014,123.36,19.17865,120.9555,15.639638,0,0,0,0,0,0.576431,1
6,3,7,6,8,3,9,6,9,3,0.08905,0.05029,0.620695,0.361135,0.493522,0.423216,0.672263,0.137177,0.18073,0,0,0,0.3125,113.19358,26.18442,125.01237,14.699279,124.95959,16.256047,0.166322,0,0.156003,0,0,0.103457,1
8,6,10,5,9,4,11,5,8,6,0.157015,0.076652,0.303854,0.394825,0.432683,0.420738,0.559559,0.128545,0.252174,0,0,0,0,121.78827,33.51125,132.077,7.91148,124.606,6.628245,0.050923,0,0,0.462947,0,0.596378,1
10,4,7,3,8,2,7,6,7,4,0.048744,0.243871,0.233172,0.3862,0.554055,0.497055,0.248392,0.604002,0.078723,0,0,0,0,106.87731,56.618668,125.72075,18.979455,125.27688,20.473434,0,0,0.196707,0.115737,0,0.205473,1
7,3,6,4,10,5,10,2,5,3,0.154433,0.196147,0.695262,0.629731,0.318647,0.458351,0.650579,0.105843,0.440807,0,0,0,0.125,111.97913,36.019137,132.47512,16.512296,133.50988,18.750296,0.311461,0,0.180181,0,0,0,1
9,3,5,4,6,4,8,5,6,4,0.292635,0.061975,0.59205,0.508891,0.525686,0.616337,0.415185,0.253197,0.288243,0,0,0,0.0625,121.77475,58.913782,125.81956,20.720216,121.73562,13.132428,0.070177,0,0,0,0,0.504013,1
9,3,9,2,12,5,5,5,11,5,0.275356,0.306092,0.286802,0.55441,0.643683,0.570891,0.377175,0.65062,0.176161,0.022039,0,0,0,90.01085,86.348475,125.37512,23.50385,124.03287,28.905237,0.093631,0,0,0,0.316915,0.203111,1
9,6,9,4,8,3,12,3,6,5,0.41368,0.113099,0.51572,0.555499,0.600647,0.579655,0.626906,0.265385,0.44484,0.002628,0,0.171157,0.125,113.14597,36.449858,130.06963,16.016838,127.061,13.894288,0.25797,0,0,0.231473,0,0.337796,1
5,4,6,5,8,3,11,4,7,3,0.161825,0.078353,0.723024,0.484504,0.236424,0.527359,0.61505,0.143984,0.42579,0,0,0,0.375,127.83875,28.871745,122.90812,15.026914,124.40184,14.672327,0.034777,0.031665,0.35387,0.023325,0,0,1
10,4,5,5,7,4,6,4,6,4,0.356748,0.225859,0.587622,0.635693,0.411351,0.596288,0.522306,0.093759,0.370155,0,0,0,0,134.25628,39.315798,131.82444,23.390693,124.77731,11.644553,0.135353,0,0,0.057868,0,0.563034,1
13,4,9,4,5,5,6,2,11,3,0.423032,0.053821,0.656077,0.25493,0.280336,0.469968,0.769364,0.179422,0.125953,0.01102,0,0,0,107.97357,28.057896,130.31525,21.678704,123.1225,14.282132,0.268891,0.06333,0.193842,0.093298,0.081713,0,1
11,4,9,4,6,4,11,4,5,5,0.133273,0.17549,0.461878,0.46443,0.461503,0.345969,0.586553,0.297298,0.182374,0,0,0,0,114.06647,31.410014,130.08948,18.11555,127.41711,13.99657,0.213119,0,0.196707,0.130204,0,0.292364,1
